,oracle_calls,scaffold,smiles,reward,penalized_reward,tpsa_raw_values,tpsa_reward,mw_raw_values,mw_reward,num_rings_raw_values,num_rings_reward
4,374,c1ccccc1,C(\C=C\COC)=C(\C=C\c1ccc(OC)cc1)O,0.0,0.0,38.69,0.101289675,246.30599999999998,1.0,1.0,0.0
5,374,O=c1[nH]ccc2ncccc12,C(CNCCNCc1cnc2c(c1)c(=O)[nH]cc2)O,0.5612768,0.5612767934799194,90.04,0.17681994,262.313,1.0,2.0,1.0
6,374,O=C(Nc1ccccc1)Nc1ccccc1,N(C(Nc1ccc(C(O)=O)cc1)=O)c1ccc(OC)cc1,0.55667996,0.5566799640655518,87.66000000000001,0.172511,286.287,1.0,2.0,1.0
7,374,c1ccc2c(c1)nc1cnccn12,c1c(CO)ccc2n3ccnc(N)c3nc12,0.53521204,0.5352120399475098,76.44,0.15331253,214.22799999999998,1.0,3.0,1.0
8,374,O=C1COc2ccc(NC(=O)Oc3ccccc3)cc2N1,O(c1ccc(NC(=O)O)cc1)C(=O)Nc1ccc2c(c1)NC(=O)CO2,0.6317703,0.6317703127861023,125.99,0.2522728,343.29500000000013,0.99955606,3.0,1.0
0,379,c1cc2[nH]ncc2cn1,c12c(cnn1C)c(NCCO)ncc2CO,0.5481045,0.5481045246124268,83.2,0.16466077,222.248,1.0,2.0,1.0
1,379,O=C1CCN(C(=O)CCCNc2ccnc3ccccc23)C(=O)O1,C1CN(C(=O)C[C@H](N)CNc2ccnc3ccc(OC)cc23)C(=O)OC1=O,0.0001168252,0.00011682519834721461,123.85000000000002,0.24723671,372.3810000000002,6.4490635e-12,3.0,1.0
2,379,c1ccc2c3c([nH]c2c1)CCC3,OC1(CNCCNCCO)Cc2c([nH]c3ccccc23)C1,0.5425766,0.5425766110420227,80.31,0.15972877,289.3790000000001,1.0,3.0,1.0
3,379,O=C1c2ccccc2-c2[nH]c3ccccc3c21,c1c(CNCCNCCO)c2c(cc1)C(=O)c1c-2[nH]c2ccccc21,0.5365598,0.5365598201751709,77.15,0.15447365,335.40700000000004,0.99999994,4.0,1.0
4,379,c1nnc2n1CCC2,N(Cc1n2c(nn1)C(CNCCNCCO)(O)CC2)CCO,0.63483065,0.63483065366745,127.49000000000001,0.25584304,314.3900000000001,1.0,2.0,1.0
0,386,O=C1COC(=O)N1CCCSc1nnc2ccccn12,c1ccc2nnc(SCCCN3C(=O)OCC3=O)n2c1,0.5358952,0.5358952283859253,76.80000000000001,0.15390037,292.31999999999994,1.0,3.0,1.0
1,386,c1ccc2c3c([nH]c2c1)CCCCC3,N(CC1(O)CCc2c(c3ccccc3[nH]2)CC1)CCNCCO,0.5425766,0.5425766110420227,80.31,0.15972877,317.43300000000005,1.0,3.0,1.0
2,386,c1cc2cn[nH]c2cn1,n1c(CNCCNCCO)c2c(n1C)cncc2,0.5324834,0.5324833989143372,75.0,0.15097956,249.31800000000004,1.0,2.0,1.0
3,386,O=C(Nc1ccccc1)Nc1cccc2c1OC(=O)CO2,O(C)c1ccc(NC(=O)Nc2c3c(ccc2)OCC(=O)O3)cc1,0.5532705,0.5532705187797546,85.89,0.16936065,314.297,1.0,3.0,1.0
4,386,O=c1[nH]ncc2c1CCCC2,c1(=O)[nH]nc(CNCCNCCCO)c2c1CCCC2,0.5612768,0.5612767934799194,90.04,0.17681994,280.372,1.0,2.0,1.0
5,386,O=C1COc2ccc(CNC(=O)c3ccc4c(c3)NC(=O)CO4)cc2N1,O=C(c1ccc2c(c1)NC(=O)CO2)NCc1ccc2c(c1)NC(=O)CO2,0.16350336,0.16350336372852325,105.76,0.20741028,353.33400000000006,0.021074137,4.0,1.0
6,386,O=C(Nc1ccccc1)Nc1cccc2c1OCC(=O)O2,c1cc2c(c(NC(=O)Nc3c(OC)cccc3)c1)OCC(=O)O2,0.5532705,0.5532705187797546,85.89,0.16936065,314.29700000000014,1.0,3.0,1.0
0,393,O=c1[nH]ncc2ccccc12,C(CNc1n[nH]c(=O)c2ccccc21)NCCCO,0.5612768,0.5612767934799194,90.04,0.17681994,262.313,1.0,2.0,1.0
1,393,c1ccc2ccccc2c1,c1c(CNCCNCCO)cc(O)c2ccccc21,0.5128289,0.5128288865089417,64.52,0.13487063,260.33700000000005,1.0,2.0,1.0
2,393,O=C(NCc1n[nH]c(=O)c2ccccc12)c1ccccc1,c1ccc2c(c1)c(=O)[nH]nc2CNC(c1c(O)cccc1)=O,0.5710546,0.5710545778274536,95.08000000000001,0.18622278,295.298,1.0,3.0,1.0
3,393,c1ccc2c3c([nH]c2c1)C1(CCCC3)CCCC1,O[C@H]1CCC2(C1)c1c(c3ccccc3[nH]1)CC(CNCCNCCO)(O)CC2,0.0,0.0,100.54,0.1968392,387.5240000000002,0.0,4.0,1.0
4,393,O=C1COc2ccccc2N1,O=C(OCC)C1C(=O)Nc2c(cc(OC)cc2)O1,0.5303278,0.5303277969360352,73.86000000000001,0.14915338,251.23799999999997,1.0,2.0,1.0
5,393,O=C(Nc1ccccc1)Nc1nc2ccccc2c(=O)[nH]1,C(c1ccc2nc(NC(=O)Nc3ccc(OC)cc3)[nH]c(=O)c2c1)(O)=O,0.12281785,0.12281785160303116,133.41,0.2702538,354.3220000000001,0.0068550818,3.0,1.0
6,393,O=C1COc2ccc(CNC(=O)c3ccccc3)cc2O1,C1C(=O)Oc2cc(CNC(=O)c3ccccc3O)ccc2O1,0.55129015,0.5512901544570923,84.86,0.16754857,299.28200000000004,1.0,3.0,1.0
0,397,O=C(NCc1ccccc1)c1ccccc1,c1c(CNC(=O)c2ccccc2)c(O)ccc1,0.48504916,0.48504915833473206,49.33,0.11411882,227.263,1.0,2.0,1.0
1,397,O=C1COc2ccc(CNC(=O)c3c[nH]c4ccccc34)cc2N1,c1c(CNC(c2c3c(cccc3)n(CC)c2)=O)cc2c(c1)OCC(=O)N2,0.46127862,0.46127861738204956,72.36,0.14677832,349.3900000000001,0.668695,4.0,1.0
2,397,c1ccc(-n2cnc3cncnc32)cc1,c1nc(N)c2ncn(-c3ccc(OC)cc3)c2n1,0.539793,0.5397930145263672,78.85,0.157283,241.254,1.0,3.0,1.0
3,397,c1ccc2c(c1)nc1cnccn12,c1cc2c(cc1)n1c(n2)c(N)ncc1,0.49752107,0.4975210726261139,56.21,0.12315,184.202,1.0,3.0,1.0
0,404,O=C(Nc1ccccc1)Nc1ccccc1,N(C(=O)Nc1ccc(OC)cc1)c1cccc(OC)c1,0.5037161,0.5037161111831665,59.59,0.12780787,272.30400000000003,1.0,2.0,1.0
1,404,O=C1COc2ccc(NC(=O)Oc3ccccc3)cc2N1,c1cc(OC(Nc2ccc3c(c2)NC(=O)CO3)=O)ccc1OC,0.5532705,0.5532705187797546,85.89,0.16936065,314.297,1.0,3.0,1.0
2,404,O=C1COc2cc(CNC(=O)c3ccccc3)ccc2N1,O=C1Nc2c(cc(CNC(=O)c3ccccc3O)cc2)OC1,0.55667996,0.5566799640655518,87.66000000000001,0.172511,298.29800000000006,1.0,3.0,1.0
3,404,c1ncc2nncn2n1,n1nc2n(ncnc2O)c1C(C)C,0.53475684,0.5347568392753601,76.2,0.15292166,179.183,1.0,2.0,1.0
4,404,O=C1NCc2ccccc21,O=C(C(CN1Cc2c(c(OC)ccc2)C1=O)N(C)C)O,0.5232103,0.5232102870941162,70.08,0.14322828,278.308,1.0,2.0,1.0
5,404,O=c1[nH]ncc2ccccc12,C(NCc1c2cc(OC)ccc2c(=O)[nH]n1)CNCCCO,0.5792238,0.5792238116264343,99.27,0.1943297,306.3660000000001,1.0,2.0,1.0
6,404,O=C(Nc1ccccc1)Nc1cccc2cccnc12,c1cc(OC)ccc1NC(Nc1cccc2c1nccc2)=O,0.5104729,0.5104728937149048,63.25,0.13302033,293.326,1.0,3.0,1.0
0,409,O=C1COc2ccc(C(=O)NCc3ccc4c(c3)OCC(=O)O4)cc2N1,O1c2c(cc(CNC(c3ccc4c(c3)NC(=O)CO4)=O)cc2)OCC1=O,0.11157325,0.1115732491016388,102.96000000000001,0.20168863,354.31800000000015,0.006886505,4.0,1.0
1,409,O=C(Nc1ccccc1)Nc1ccc2c(c1)C(=O)O2,c1c2c(ccc1NC(=O)Nc1cc(OC)ccc1)OC2=O,0.5356295,0.5356295108795166,76.66,0.15367155,284.2710000000001,1.0,3.0,1.0
2,409,c1ncc2nncn2n1,CC(C)c1nnc2n1ncnc2N,0.5457872,0.5457872152328491,81.99,0.16258109,178.199,1.0,2.0,1.0
3,409,O=C(Nc1ccccc1)Nc1cccc2c1OC(=O)CO2,FC(c1cccc(NC(=O)Nc2c3c(ccc2)OCC(=O)O3)c1)(F)F,0.2190805,0.21908049285411835,76.66000000000001,0.15367155,352.26800000000003,0.06842545,3.0,1.0
4,409,c1ccc2[nH]nnc2c1,c12c(cccc1)nnn2CCCNCCO,0.5099542,0.5099542140960693,62.97,0.13261528,220.27599999999998,1.0,2.0,1.0
0,412,O=C(NCc1ccc2[nH]c(=O)c(=O)oc2c1)c1ccccc1,o1c(=O)c(=O)[nH]c2c1cc(CNC(c1c(O)cccc1)=O)cc2,0.60500836,0.6050083637237549,112.4,0.22145429,312.281,1.0,3.0,1.0
1,412,c1ccc2c(c1)cc1cnccn12,c1cn2c3c(cc(C(=O)O)cc3)cc2c(NCCO)n1,0.55513793,0.5551379323005676,86.86,0.1710814,271.27599999999995,1.0,3.0,1.0
2,412,O=C(Nc1cccc2c1OCC(=O)O2)Nc1cccc2c1OC2=O,c1c(NC(Nc2cccc3c2OCC(=O)O3)=O)c2c(cc1)C(=O)O2,0.5864448,0.5864447951316833,102.96,0.20168863,326.264,1.0,4.0,1.0
0,415,c1cnc2[nH]cnc2c1,OCCNc1c2c(ncc1CO)n(C)cn2,0.5481045,0.5481045246124268,83.2,0.16466077,222.248,1.0,2.0,1.0
1,415,O=C1NC(=O)c2ccccc21,O=C(CCCN1C(=O)c2ccccc2C1=O)O,0.5318779,0.531877875328064,74.68,0.1504651,233.223,1.0,2.0,1.0
2,415,O=C1COC2(O1)C(=O)c1ccccc1-c1ccccc12,C1C(=O)OC2(C(=O)c3ccccc3-c3c2c(C)cc(OC)c3)O1,0.5078455,0.5078455209732056,61.83000000000001,0.13097696,310.30500000000006,1.0,4.0,1.0
0,418,c1ccc2nc3cncn3cc2c1,c1n2c(nc3cc(C(=O)O)ccc13)c(N)nc2,0.5680027,0.5680027008056641,93.51,0.18325303,228.21099999999998,1.0,3.0,1.0
1,418,O=C1COc2cc(C(=O)NCc3ccccc3)ccc2N1,c1cc(C(=O)NCc2cc(OC)c(OC)cc2)cc2c1NC(=O)CO2,0.5532429,0.5532429218292236,85.89,0.16936065,342.3510000000001,0.9998502,3.0,1.0
2,418,O=C(Nc1cccc2c1OCC(=O)O2)Nc1cccc2c1OCC(=O)O2,O1c2c(cccc2NC(=O)Nc2cccc3c2OCC(=O)O3)OC(=O)C1,0.054078802,0.05407880246639252,112.19,0.2209999,356.29000000000013,0.00071563094,4.0,1.0
0,421,O=c1[nH]ncc2c1CNC2,[nH]1nc(CNCCNCCCO)c2c(c1=O)CN(CC=C(C)C)C2,0.567556,0.5675560235977173,93.27999999999999,0.18282107,335.4520000000001,0.99999994,2.0,1.0
1,421,O=C(Nc1ccccc1)Nc1ccccc1,N(c1ccc(OC(=O)O)cc1)C(=O)Nc1ccc(OC)cc1,0.5745793,0.0,96.89,0.1896924,302.28600000000006,1.0,2.0,1.0
2,421,O=C1COc2cc(C(=O)NCc3ccccc3)ccc2N1,COc1ccc(CNC(c2cc3c(cc2)NC(=O)CO3)=O)cc1,0.5356295,0.5356295108795166,76.66,0.15367155,312.32500000000005,1.0,3.0,1.0
0,426,O=C1COc2ccc(C(=O)NCc3ccccc3)cc2N1,c1(C(=O)NCc2ccc(OC)cc2)ccc2c(c1)NC(=O)CO2,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,312.3250000000001,1.0,3.0,1.0
1,426,O=C1COc2ccc(C(=O)NCc3ccccc3)cc2N1,c1(C(NCc2ccc(OC)cc2)=O)ccc2c(c1)NC(=O)CO2,0.5356295,0.5356295108795166,76.66000000000001,0.15367155,312.3250000000001,1.0,3.0,1.0
2,426,O=C(NCc1cccc2c1OC2=O)Nc1cccc2c1OCC(=O)O2,N(Cc1c2c(ccc1)C(=O)O2)C(=O)Nc1c2c(ccc1)OC(=O)CO2,0.58644205,0.5864420533180237,102.96,0.20168863,340.2910000000001,0.999986,4.0,1.0
3,426,O=C(CCCNc1ccnc2ccccc12)N1CCCCC1,c1c2c(nccc2NC[C@@H](N)CC(N2CCCCC2)=O)ccc1,0.52540827,0.5254082679748535,71.25,0.14504099,312.417,1.0,3.0,1.0
4,426,c1nnc2n1CC2,C1C(CNCCNCCO)(O)c2nnc(C(C)C)n21,0.5713464,0.5713464021682739,95.22999999999999,0.18650845,269.349,1.0,2.0,1.0
0,428,O=C1COc2ccccc2N1,O1CC(=O)Nc2c(CNCCNCCCO)cccc21,0.5469932,0.0,82.62,0.16366124,279.34,1.0,2.0,1.0
1,428,O=C(Cc1ccccc1)NCc1ccc2[nH]c(=O)c(=O)oc2c1,c1(CC(NCc2cc3c([nH]c(=O)c(=O)o3)cc2)=O)ccccc1O,0.60500836,0.6050083637237549,112.39999999999999,0.22145429,326.308,1.0,3.0,1.0
0,433,O=C1COc2cc(NC(=O)Oc3ccccc3)ccc2N1,C1(=O)Nc2ccc(NC(=O)Oc3ccc(NC(=O)O)cc3)cc2OC1,0.6317703,0.6317703127861023,125.99000000000001,0.2522728,343.2950000000001,0.99955606,3.0,1.0
1,433,O=C1NC(=O)c2ccccc21,OC(CCCN1C(=O)c2ccccc2C1=O)C(O)=O,0.57072383,0.570723831653595,94.91,0.18589944,263.249,1.0,2.0,1.0
2,433,c1ccc2c(-c3ccc(-n4cnnn4)cc3)nncc2c1,n1c(-c2ccc(-n3cnnn3)c(OC)c2)c2c(c(CNCCO)n1)cccc2,1.6275504e-05,1.627550409466494e-05,110.87,0.21815895,377.4080000000001,1.976197e-14,4.0,1.0
3,433,c1ccc2c(c1)cc1cnccn12,CNc1c2n(ccn1)c1ccc(C(=O)O)cc1c2,0.51675594,0.5167559385299683,66.63,0.13799278,241.25,1.0,3.0,1.0
4,433,O=c1[nH]ncc2ccccc12,NCCNCCNCc1n[nH]c(=O)c2ccc(OC)cc21,0.59056413,0.5905641317367554,105.05999999999999,0.20596871,291.3550000000001,1.0,2.0,1.0
0,443,O=C(Nc1ccccc1)Nc1ccc2c(c1)OC(=O)CO2,O1c2c(ccc(NC(Nc3ccc(OC)cc3)=O)c2)OCC1=O,0.5532705,0.5532705187797546,85.88999999999999,0.16936065,314.2970000000001,1.0,3.0,1.0
1,443,O=c1ccc2c(=O)[nH]ncc2[nH]1,N(CCNCCO)Cc1n[nH]c(=O)c2c1[nH]c(=O)cc2,0.6257519,0.6257519125938416,122.89999999999998,0.24502283,279.3,1.0,2.0,1.0
2,443,O=c1[nH]ncc2ccncc12,c1cncc2c1c(CNCCNCCCO)n[nH]c2=O,0.586386,0.5863860249519348,102.93,0.20162797,277.32800000000003,1.0,2.0,1.0
3,443,O=C1COc2cc(NC(=O)Oc3ccccc3)ccc2N1,O(c1ccc(OC(Nc2cc3c(cc2)NC(=O)CO3)=O)cc1)C,0.5532705,0.5532705187797546,85.89000000000001,0.16936065,314.2970000000001,1.0,3.0,1.0
4,443,O=C(Nc1cccc2c1OC(=O)CO2)Nc1cccc2c1C(=O)O2,C1C(=O)Oc2c(NC(=O)Nc3cccc4c3C(=O)O4)cccc2O1,0.5864448,0.5864447951316833,102.96000000000001,0.20168863,326.26400000000007,1.0,4.0,1.0
5,443,O=c1ncc2ccccc2[nH]1,c1(=O)[nH]c2c(ccc(OC)c2)c(NCCNCCCO)n1,0.5792238,0.5792238116264343,99.27000000000001,0.1943297,292.339,1.0,2.0,1.0
6,443,O=C1COc2ccccc2N1,CC(O)(C)C(=O)NCc1cc2c(cc1)OCC(=O)N2,0.55667996,0.0,87.66,0.172511,264.28099999999995,1.0,2.0,1.0
7,443,O=C(Cc1ccccc1)NCc1ccc2c(c1)OC(=O)CO2,c1c2c(ccc1CNC(Cc1cccc(OC)c1)=O)OCC(=O)O2,0.5303278,0.5303277969360352,73.86,0.14915338,327.3360000000001,1.0,3.0,1.0
8,443,O=C1CC(C(=O)Nc2ccccc2)CN1,C(=O)(C1CC(=O)N(C)C1)Nc1c(OC)cccc1,0.5019705,0.5019705295562744,58.64,0.12648372,248.282,1.0,2.0,1.0
9,443,c1cnc2cncn2c1,c1nc2c(N)ncn2cc1,0.49752107,0.4975210726261139,56.209999999999994,0.12315,134.142,1.0,2.0,1.0
0,451,O=C1COc2c(cccc2NC(=O)Nc2cccc3c2OC3=O)N1,N(C(Nc1cccc2c1OCC(=O)N2)=O)c1cccc2c1OC2=O,0.59193873,0.5919387340545654,105.76000000000002,0.20741028,325.2800000000001,1.0,4.0,1.0
1,451,O=C(NCc1n[nH]c(=O)c2ccc(=O)[nH]c12)c1ccccc1,N(Cc1n[nH]c(=O)c2ccc(=O)[nH]c12)C(c1c(O)cccc1)=O,0.6357206,0.6357206106185913,127.94,0.25692058,312.285,1.0,3.0,1.0
2,451,O=C1COc2ccc(CNC(=O)c3ccccc3)cc2O1,Nc1c(Cl)cc(C(=O)NCc2cc3c(cc2)OCC(=O)O3)cc1,0.56245714,0.5624571442604065,90.65000000000002,0.17793784,332.7430000000001,1.0,3.0,1.0
3,451,O=C1COc2cc(NC(=O)Oc3ccccc3)ccc2N1,C1C(=O)Nc2cc(OC)c(NC(=O)Oc3ccc(NC(=O)O)cc3)cc2O1,8.436441e-05,8.43644083943218e-05,135.22000000000003,0.27476045,373.3210000000001,2.185363e-12,3.0,1.0
4,451,O=C(CC1CC1)NCc1cccc2ccc(=O)[nH]c12,O(C)c1ccc(CNC(=O)C(C2CC2)(C)O)c2c1ccc(=O)[nH]2,0.56394833,0.5639483332633972,91.41999999999999,0.17935686,316.35699999999997,1.0,3.0,1.0
5,451,O=c1[nH]ncc2ccccc12,C(O)CCNCCNc1n[nH]c(=O)c2ccc(OC)cc12,0.5792238,0.5792238116264343,99.27,0.1943297,292.33900000000006,1.0,2.0,1.0
6,451,c1ccc2ncccc2c1,N(CCNCCO)c1ccnc2c1cc(OC)cc2,0.51634574,0.0,66.41,0.13766444,261.325,1.0,2.0,1.0
7,451,O=C1NC(=O)c2cc3ccccc3cc21,O=C1N(CCCC(C(O)=O)O)C(=O)c2cc3c(cccc3)cc21,0.57072383,0.570723831653595,94.91,0.18589944,313.309,1.0,3.0,1.0
0,457,O=C1COc2cccc(NC(=O)Nc3ccccc3)c2N1,N(C(=O)Nc1c2c(ccc1)OCC(=O)N2)c1cc(OC)ccc1,0.55866766,0.5586676597595215,88.69000000000001,0.1743655,313.31300000000005,1.0,3.0,1.0
1,457,O=C1c2cc3cc[nH]c(=O)c3cc2C(=O)N1CCC1CC1,C(CN1C(=O)c2cc3cc[nH]c(=O)c3cc2C1=O)C1CC1,0.5235106,0.5235105752944946,70.24000000000001,0.14347506,282.29900000000004,1.0,4.0,1.0
2,457,O=C1COc2cccc(NC(=O)Nc3cccc4c3OC4=O)c2N1,c1cc(NC(=O)Nc2cccc3c2OC3=O)c2c(c1OC)OCC(=O)N2,0.07957186,0.07957185804843903,114.99000000000001,0.22711352,355.3060000000001,0.0022183778,4.0,1.0
3,457,O=c1cccn[nH]1,c1c(CNCCNCCCO)n[nH]c(=O)c1,0.0,0.0,90.03999999999999,0.17681994,226.28000000000003,1.0,1.0,0.0
4,457,O=C(CCN1CCCCC1)NCc1ccc2c(c1)NC(=O)CO2,O=C(NCc1cc2c(cc1)OCC(=O)N2)C(C(C)N1CCCCC1)(C)O,0.0069736913,0.006973691284656525,90.89999999999999,0.17839758,361.44200000000023,1.9010747e-06,3.0,1.0
5,457,O=C1COc2c(cccc2NC(=O)Nc2ccccc2)N1,C(Nc1cc(OC)ccc1)(Nc1cccc2c1OCC(=O)N2)=O,0.55866766,0.5586676597595215,88.69,0.1743655,313.31300000000005,1.0,3.0,1.0
0,463,O=C(NCc1n[nH]c(=O)c2ccccc12)Nc1cccc2c1OC2=O,O=C1Oc2c(NC(=O)NCc3c4ccccc4c(=O)[nH]n3)cccc21,0.60654676,0.6065467596054077,113.17999999999999,0.22314793,336.307,0.9999999,4.0,1.0
1,463,c1ccc2ccccc2c1,O(c1ccc(NC(O)=O)c2c1ccc(NC(O)=O)c2)C,0.5961255,0.5961254835128784,107.88999999999999,0.21184246,276.24800000000005,1.0,2.0,1.0
2,463,O=C(NCc1n[nH]c2c1CCCC2)c1ccccc1,c12c(c(CNC(=O)c3c(O)cccc3)n[nH]1)CCCC2,0.53819436,0.5381943583488464,78.00999999999999,0.15588969,271.32000000000005,1.0,3.0,1.0
3,463,O=C(Nc1ccccc1)Nc1cccc2c1OCC(=O)O2,N(C(Nc1ccc(OC)cc1)=O)c1cccc2c1OCC(=O)O2,0.5532705,0.5532705187797546,85.89,0.16936065,314.29700000000014,1.0,3.0,1.0
4,463,O=C(CC1CC1)NCc1ccc2c(c1)OCCN2,C1COc2cc(CNC(C(C)(O)C3CC3)=O)ccc2N1,0.52416784,0.5241678357124329,70.58999999999999,0.1440161,276.33599999999996,1.0,3.0,1.0
5,463,O=C(CC1CC1)NCc1n[nH]c(=O)c2ccc(=O)[nH]c12,N(C(=O)C(C)(O)C1CC1)Cc1c2c(ccc(=O)[nH]2)c(=O)[nH]n1,0.6357206,0.6357206106185913,127.93999999999998,0.25692058,304.306,1.0,3.0,1.0
0,466,c1ccc(-c2cc3ncncn3c2)cc1,n1c2cc(-c3ccc(OC)cc3)cn2c(N)nc1,0.5145392,0.5145391821861267,65.44,0.13622455,240.266,1.0,3.0,1.0
1,466,O=C(CN1CCCCC1=O)NCc1ccc2c(c1)NC(=O)CO2,O1c2ccc(CNC(C(C)(N3CCCCC3=O)O)=O)cc2NC(=O)C1,0.58694834,0.5869483351707458,107.97,0.21201028,347.3710000000001,0.953768,3.0,1.0
2,466,O=C(Nc1ccccc1)Nc1cccc2ccccc12,c1c(NC(Nc2ccc(OC)cc2)=O)c2ccccc2c(NC(=O)O)c1,0.322888,0.32288798689842224,99.69000000000001,0.19515692,351.3620000000001,0.17249307,3.0,1.0
0,470,O=C(CC1CC1)NCc1ccc2c(c1)C(=O)c1ccccc1-2,CC(O)(C1CC1)C(=O)NCc1cc2c(cc1)-c1c(cccc1)C2=O,0.5163271,0.5163270831108093,66.4,0.13764952,321.37600000000003,1.0,4.0,1.0
1,470,O=C(Nc1cccc2c1OC(=O)CO2)Nc1cccc2c1OC(=O)CO2,C1(=O)COc2cccc(NC(Nc3cccc4c3OC(=O)CO4)=O)c2O1,0.054078802,0.05407880246639252,112.19000000000001,0.2209999,356.29000000000013,0.00071563094,4.0,1.0
2,470,O=C1NC(=O)c2cc3c(=O)[nH]ccc3cc21,c1c2c(cc3c1C(=O)N(CCCC(O)C(O)=O)C3=O)cc[nH]c2=O,0.6353844,0.6353843808174133,127.76999999999998,0.25651315,330.296,1.0,3.0,1.0
3,470,O=c1[nH]c2ccccc2oc1=O,o1c(=O)c(=O)[nH]c2cc(N)ccc12,0.55944026,0.5594402551651001,89.09,0.17508993,178.14699999999996,1.0,2.0,1.0
0,477,O=C1COc2cc(NC(=O)Nc3ccccc3)ccc2N1,c1c2c(ccc1NC(Nc1ccc(OC)cc1)=O)NC(=O)CO2,0.55866766,0.5586676597595215,88.69000000000001,0.1743655,313.3130000000001,1.0,3.0,1.0
1,477,O=C(Nc1cccc2c1OC2=O)Nc1cccc2c1C(=O)O2,c1c2c(c(NC(Nc3cccc4c3C(=O)O4)=O)cc1)OC2=O,0.56843,0.5684300065040588,93.73000000000002,0.18366694,296.23800000000006,1.0,4.0,1.0
2,477,O=C1NCc2cccnc21,C(c1cc2c(nc1)C(=O)N(C)C2)NCCNCCO,0.53720576,0.5372057557106018,77.49000000000001,0.15503222,264.32899999999995,1.0,2.0,1.0
3,477,O=C1COc2c(cccc2NC(=O)Nc2ccccc2)N1,c1(NC(Nc2cccc3c2OCC(=O)N3)=O)ccccc1OC,0.55866766,0.5586676597595215,88.69000000000001,0.1743655,313.31300000000005,1.0,3.0,1.0
4,477,c1ccc2c(c1)cnc1ncncc12,n1c(N)c2c(nc1)ncc1c2ccc(C(=O)O)c1,0.58454436,0.5845443606376648,101.99,0.1997342,240.22199999999998,1.0,3.0,1.0
5,477,O=c1[nH][nH]c(=O)c2ccccc12,[nH]1c(=O)c2c(c(=O)[nH]1)cc(N)cc2,0.56456846,0.5645684599876404,91.74,0.17994918,177.16299999999998,1.0,2.0,1.0
6,477,c1nnc2n1CCC2,N(C[C@@]1(O)CCn2c(C(C)C)nnc21)CCNCCO,0.5713464,0.0,95.23,0.18650845,283.37600000000003,1.0,2.0,1.0
0,482,O=C1NC(=O)c2cnccc21,C(CCN1C(=O)c2ccncc2C1=O)C(C(O)=O)O,0.59594846,0.5959484577178955,107.8,0.2116538,264.23699999999997,1.0,2.0,1.0
1,482,O=C1COC(=O)N1CCCSc1nncc2c3ccccc3cn12,n1cc2n(c(SCCCN3C(=O)COC3=O)n1)cc1ccccc21,0.5358676,0.5358675718307495,76.80000000000001,0.15390037,342.38,0.99984515,4.0,1.0
2,482,c1nnc2n1CC2,N(CCCO)CCNCC1(O)Cn2c1nnc2C(C)C,0.5713464,0.5713464021682739,95.22999999999999,0.18650845,283.37600000000003,1.0,2.0,1.0
3,482,O=C(CC1CC1)NCc1ccc2[nH]c(=O)c(=O)oc2c1,C1(C(C)(O)C(=O)NCc2ccc3c(oc(=O)c(=O)[nH]3)c2)CC1,0.60500836,0.6050083637237549,112.39999999999998,0.22145429,304.302,1.0,3.0,1.0
4,482,O=C1COc2cccc(NC(=O)Nc3ccc4c(c3)OC4=O)c2N1,C1C(=O)Nc2c(cccc2NC(=O)Nc2ccc3c(c2)OC3=O)O1,0.59193873,0.5919387340545654,105.76,0.20741028,325.2800000000001,1.0,4.0,1.0
0,487,O=c1[nH]c2cn[nH]c(=O)c2c2ccccc12,c1(CNCCNCCCO)n[nH]c(=O)c2c1[nH]c(=O)c1ccccc12,0.625649,0.6256489753723145,122.89999999999998,0.24502283,343.3870000000001,0.9995065,3.0,1.0
1,487,O=c1[nH]nnc2ccccc12,n1c2c(cccc2)c(=O)[nH]n1,0.5019705,0.5019705295562744,58.64,0.12648372,147.13699999999997,1.0,2.0,1.0
2,487,O=C(NCc1ccc2[nH]c(=O)c(=O)oc2c1)Nc1cccc2c1OC2=O,N(c1cccc2c1OC2=O)C(=O)NCc1cc2c([nH]c(=O)c(=O)o2)cc1,0.1799432,0.17994320392608643,130.5,0.26310667,353.2900000000001,0.02214494,4.0,1.0
3,487,c1ccc2c(c1)ncc1cnccc12,c1nccc2c3c(cc(C(O)=O)cc3)nc(NC)c12,0.5326916,0.5326915979385376,75.11,0.15115674,253.261,1.0,3.0,1.0
4,487,O=C1COc2cccc(NC(=O)Nc3cccc4c3OC4=O)c2N1,N1C(=O)COc2cccc(NC(Nc3cccc4c3OC4=O)=O)c21,0.59193873,0.5919387340545654,105.75999999999999,0.20741028,325.2800000000001,1.0,4.0,1.0
0,492,O=C1NC(=O)n2c1cc1ccccc12,OC(=O)c1ccc2cc3n(c2c1)C(=O)N(O)C3=O,0.5803377,0.5803377032279968,99.84,0.195453,246.17799999999997,1.0,3.0,1.0
1,492,O=c1[nH]c2ccccc2oc1=O,c12c(cccc1N)OC(=O)C(=O)N2,0.55944026,0.5594402551651001,89.09,0.17508993,178.14700000000002,1.0,2.0,1.0
2,492,c1ccc2c(c1)ccc1cncnc12,c1c2c(ccc(C(=O)O)c2)c2ncnc(N)c2c1,0.55945957,0.5594595670700073,89.1,0.17510806,239.234,1.0,3.0,1.0
